asset	url
OfficialAssets.Graphics.Patterns.GrayGrid	resdb:///10fd9dbcca70df39462d2468390bede7e8c2c04427bd5c5831f7bcfe483314c1.png
OfficialAssets.Graphics.Patterns.LineGridCell_Transparent	resdb:///129bd74e95eaf7220bbf47eaf9fe076b2fda2503dce23b0875637f2a07877dfb.png
OfficialAssets.Graphics.Patterns.WhiteBlackSplitHorizontal	resdb:///be4c6aa48eaaa523d78e89bcd3d9b46ce6e3f2dcefb6a1edbd6818292203d340.png
OfficialAssets.Graphics.ProtoFlux.Connector_Dim1	resdb:///2f44fedb375a1e292647491f78c860f139cbc26f559f68bdd0e8208183702a1e.png
OfficialAssets.Graphics.ProtoFlux.Connector_Dim2	resdb:///0346ac435e82cc12be70acc82778cee0492541f891c5c4a47637d7de94382375.png
OfficialAssets.Graphics.ProtoFlux.Connector_Dim3	resdb:///6e0db1bc94d054c8c0687805082eb139ab196a6d806e354cc66ca88b35b435c3.png
OfficialAssets.Graphics.ProtoFlux.Connector_Dim4	resdb:///0dfc91b30b6f1d7698382f96d4b676bfe0591606cfd21dc1e66e94121d2de4c8.png
OfficialAssets.Graphics.ProtoFlux.Connector_Flow	resdb:///4f88c37c01e104f41c721d4885659566a32f996e6a37d8b738845bc3ddd9004c.png
OfficialAssets.Graphics.ProtoFlux.Wire_Atlas	resdb:///6c89438e26e249556c7dbfe680a90c58268b4db9c62d67cc44d1c6879dbb9910.png
OfficialAssets.Graphics.ProtoFlux.Wire_Dim1	resdb:///f6aceccff2ba7f9182a983db2c1f90c9f2f652563484af986b565c245077595e.png
OfficialAssets.Graphics.ProtoFlux.Wire_Dim2	resdb:///adbb8e9df8b2b67754245c48dc7a1ff3faab3c797707df9ce821fa472d871640.png
OfficialAssets.Graphics.ProtoFlux.Wire_Dim3	resdb:///e0c2c76805b0ea3353757a93f3bbfe0280bdb9bd25f63d5c06aa55d950bae5e9.png
OfficialAssets.Graphics.ProtoFlux.Wire_Dim4	resdb:///f7cd5dccc071907d21677008b6504c4a4880f918706420615f09b41025e68587.png
OfficialAssets.Graphics.ProtoFlux.Wire_Flow	resdb:///b44dca2db218d6a18c32ae813a8077417417da17fe6eb7fd2b8ef3fd95879fc3.png
OfficialAssets.Graphics.Settings.Audio	resdb:///03edfcd5a66ce6de79064b372b8405f8069fa0bf837667b1ee9e89249300d459.png
OfficialAssets.Graphics.Settings.Controls	resdb:///31c159d2fee848bb0b6206801a404d7d323276d27ed5f8d31e2286228c407692.png
OfficialAssets.Graphics.Settings.Devices	resdb:///5fb4145093aa2366a0b3086cb71322ab34665cdeced465d94632730d3056d717.png
OfficialAssets.Graphics.Settings.Graphics	resdb:///586657b5e72ebab4501b990eb4d651505f758fb738f49c4bc135c1dd45569478.png
OfficialAssets.Graphics.Settings.Misc	resdb:///b6b8879a15e22468d18a63c85ea7142a4b8edf44bd565f6e6db0a8d1a1123bce.png
OfficialAssets.Graphics.Settings.Network	resdb:///e262f0095305c7e00e010c450b623e240dbca526efd2c2af55844a59ca349b4d.png
OfficialAssets.Graphics.Settings.Privacy	resdb:///352bea01a5e0fffbaadb1fe3bdd35d52c51e4aae392a7014e4a8624da9b97205.png
OfficialAssets.Graphics.Settings.Profile	resdb:///d888c885221b76b911faa1de9d247b8e7546376d3b8b8330ba6159e8574fc22e.png
OfficialAssets.Graphics.Settings.Security	resdb:///dc31fdbca305541a68019c4d90e593590a3f04cbd1ab93aa7105aa09dadd25b8.png
OfficialAssets.Graphics.Settings.UserInterface	resdb:///34f011ba19338b1642835533cfa54d6fb99f57d44cd654eace01b27142d3b44b.png
OfficialAssets.Graphics.Shadow_Ramps.T_SoftHardGrey_SR	resdb:///a1c239f2684e536e32fbd9334bc29083294613f77f6921d1e1b3fe4b1dd1dde7.png
OfficialAssets.Graphics.Third_Party.Icons.OBS	resdb:///7471da05c84c9edb7e2180f6c1fe9e6aa72c0db074c2fa368cbe66df03446acf.png
OfficialAssets.Graphics.Third_Party.Icons.Streamlabs	resdb:///5cf5155fcae8d13ef93f4f84249b8e5c19895aea951d0cb9e90aa9e768de4e9a.png
OfficialAssets.Graphics.Third_Party.Icons.Twitch	resdb:///42b563d61e512b5355913566105e0db17c1be9552c7c6bba8a2f4405024c7f38.png
OfficialAssets.Graphics.Thumbnails.AnonymousHeadset	resdb:///ed45a39d752c06d53943dbb294a457e7ab42ecfa4a56a74a98c3859be5dda345.png
OfficialAssets.Graphics.Thumbnails.CheckerGrid	resdb:///eb3bf3aac1348609d056205e9ebb8de002a202d75f23bcc7baf664d0be297cd0.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_10pc	resdb:///087812a7d96dea413ce42a5b14241749f009ff93bd8723557dd6939170d54b62.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_5pc	resdb:///330fa3f0dca1d4fecac1e1cb022fef677c2013e2b25646919d80516c0c2a6692.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_Phi12	resdb:///bbf49856dadd8fcede924155afe774b0c1a157ff2e73b610693c0bde79a2e64b.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_Phi1_5	resdb:///df37052fb7340a7b48d6908e43c941f44a2abaed9c497efab811e98cda6a1cd7.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_Phi2	resdb:///432d3c7da86146d2a724f1618a654f1e5b0a945c9729083083190acde13b7f11.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_Phi3	resdb:///b959056f262c9c8f8c1da42334cadc7c4158aab045713461187a066b625bbf4f.png
OfficialAssets.Graphics.UI.Circle.Black_Border.Circle_Phi6	resdb:///96f8f77befbd042390861434bbe0a871d8f1d0c11fd04848402c0bc3db8872bc.png
OfficialAssets.Graphics.UI.Circle.Circle_	resdb:///3ee5c0335455c19970d877e2b80f7869539df43fccb8fc64b38e320fc44c154f.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_10pc	resdb:///c3a64ece609bf08e5ebdc82aed00f764145896b387ecab27752995e101dbc721.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_5pc	resdb:///5b7b8c06da88fc6123e7b7d2339b5fef4b8487105172ea3a717bb5da25303f77.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_Phi12	resdb:///403530582785fe5014167e0c54e664967acfcc0708575b7991a736eb9eb7f9e9.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_Phi1_5	resdb:///4cf46cd5ed44a69b35a62c1da231c44e10889bcf12d96f150e0688a5d8436feb.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_Phi2	resdb:///cb6bd15c284f070b02dd72f02a790e1c58b3e12c2af229cc7c9323b7320739e4.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_Phi3	resdb:///c1a1009c0dd1f655baa47feae92f65a6236e6423f1cb662edd29ff9b6f03e2e3.png
OfficialAssets.Graphics.UI.Circle.Light_Border.Circle_Phi6	resdb:///0cc5dec93312eab8a08315ee0be06b8a544a185650ccbf2baa87161d86677a86.png
OfficialAssets.Graphics.UI.Contacts.ContactMask	resdb:///d64b4daa10d06bf927ab1e7c33875f15809bab9cc50c66f858f24cf655182e45.png
OfficialAssets.Graphics.UI.Contacts.ContactStatus	resdb:///561fa86d18594c7e14a1856ee715f40aea3edcd5516a0fbff703f529b1efbd35.png
OfficialAssets.Graphics.UI.Contacts.ContactsMaskBase	resdb:///a0596ed926212972c03f4c1a12d2cccc5983ba9c80e0907c65a2518d81ff3608.psd
OfficialAssets.Graphics.UI.Gradients.CenteredAlphaGradient	resdb:///ccee3fe1b9275e0817609427588e1f94e004ec650cb20a6d26ec1188e21fce6a.png
OfficialAssets.ScratchSpace.GroundTex	resdb:///56af2f9d2af071ccb38c1d85dc4edfbfffb3f647c50aa0327ad7eca68d616c07.png
OfficialAssets.ScratchSpace.GroundTexLight	resdb:///beb245c16db509cdea869014b17e57fe2fbc56250ff45bb439a6450885e510d6.png
OfficialAssets.Shaders.BillboardUnlit	resdb:///21d43e804bd3be9e503f72f1253bb540925c6938c541e2abf51895fe9d6cb20c.unityshader
OfficialAssets.Shaders.Blur	resdb:///2df6aef1ccb6380b0d652e8e92e2a0f84a436176b7b90fa9b5bed450a676e110.unityshader
OfficialAssets.Shaders.Blur_PerObject	resdb:///a5156059298034383b96a639aecbeb655b0455ac6e5f38e201dae37517033412.unityshader
OfficialAssets.Shaders.ChannelMatrix	resdb:///f40b628760236dfee5d9e2e650d6fda73f5e4478520ea812fdf5fa0ce7de11d2.unityshader
OfficialAssets.Shaders.Debug	resdb:///2dbcff4f3dd9dae81bcfe1baf99db28714b717bb691c7b59feae2d4e7cc61025.unityshader
OfficialAssets.Shaders.DepthProjection	resdb:///c72bba47c6e411cf9601b12f5127237bb0ca501f20f9aa7ebdbe79f3c7bd5d69.unityshader
OfficialAssets.Shaders.FogBoxVolume	resdb:///4dac1bd376976162b1cebd5b96ff00a2d11e17b1acbd5b44d7767e5edd86e9f2.unityshader
OfficialAssets.Shaders.Fresnel	resdb:///d4f673ed16241f92664eefe7cd4d40cde3ce2c187c5b35b0aa884c75f557d02f.unityshader
OfficialAssets.Shaders.FresnelLerp	resdb:///ddd0455d1ac1dd314b61851ac646ec02564fc0919e4359327b9cfddbf65a631f.unityshader
OfficialAssets.Shaders.FurFX_3_0_20Layer	resdb:///c6a5f13bef0dba1d8302c7f1c61b8481a45ac065302d8fbeaf271c349940bc97.unityshader
OfficialAssets.Shaders.Gamma	resdb:///af0c8a45e68d8a0fbfc5799419907afd2ef68eb4c8b849d2e56916575a86e20b.unityshader
OfficialAssets.Shaders.GetDepth	resdb:///25a3783250623f6b9bed74a700fab743163e54e69febda403dd86c80081d025a.unityshader
OfficialAssets.Shaders.GradientSkybox	resdb:///d42a2c5eb36d3ff7a9626b9630dea7c86f8511fadeed1b923e868d8a75c5c24a.unityshader
OfficialAssets.Shaders.Grayscale	resdb:///a410b22a88dcf36cb30c52f56710048c0e4a2c5a27f4282fbddfea72415cc6b2.unityshader
OfficialAssets.Shaders.HSV	resdb:///c729e59563841032ce216dfafefacffaa7ac88765272297e2cc5f4c01637db03.unityshader
OfficialAssets.Shaders.Invert	resdb:///82395ba89b044e6257e82abdb1dbaa68e2a97462bdab2de21b9a2d72ff0271ae.unityshader
OfficialAssets.Shaders.LUT	resdb:///e2ad69ec8aac21ac37074d4aea7f4d46a1b046a6df0d657393bdf6a836b30842.unityshader
OfficialAssets.Shaders.LegacyCircleSegment	resdb:///470cdc2189126c6900af94f78d13c0647b5fd96c419a82305755febabe041350.unityshader
OfficialAssets.Shaders.Matcap	resdb:///4383e4ab3574ec0bf1f4ae3c3a1e32f478e85f0a7aca5b5cf73d60a7868b8b19.unityshader
OfficialAssets.Shaders.Null	resdb:///f3c71e1d3b4dec8e927a0ee3a7e176a87f6efb2a0cb646f3efb330dc065c8dc0.unityshader
OfficialAssets.Shaders.OverlayFresnel	resdb:///dbb3d96c2e8863ca8ae8523ebb9421574f21df7d0ac14ec78a985b5475e08468.unityshader
OfficialAssets.Shaders.OverlayUnlit	resdb:///97be9dea5f2ae774e715ef5fc177096d1ca7de0e3a7b5de0a4236fba2d9ac38c.unityshader
OfficialAssets.Shaders.PBSColorMask	resdb:///2b21b2af22ab16a2bff552576319236b6f26e1aee19d28da05a96c681def6b3d.unityshader
OfficialAssets.Shaders.PBSColorMaskSpecular	resdb:///523f989b17a23291535f0745b0213719e84ad42075ebd2e9739c9802a0caee1b.unityshader
OfficialAssets.Shaders.PBSColorSplat	resdb:///d63bdb9fbe231de5e3d356743c08177276aed56243601b838ac981117eaecc95.unityshader
OfficialAssets.Shaders.PBSColorSplatSpecular	resdb:///9bfd28adb7670f8b4a2b6555708d6931ba5045833cf5de0a94031fe23b0f5f32.unityshader
OfficialAssets.Shaders.PBSDisplace	resdb:///4268df1c4c72adede444ce48ed3f9e58abfd4ff2e88e9f20865af726404462ee.unityshader
OfficialAssets.Shaders.PBSDisplaceSpecular	resdb:///626d1b82a6470e5e67b87ce32987e07ae89cdfd5613c874f1906c3d9427005de.unityshader
OfficialAssets.Shaders.PBSDisplaceSpecularTransparent	resdb:///31a9ba786dfcb0eae15611881ee0749d687459fa41e9e106869ac541e3e48322.unityshader
OfficialAssets.Shaders.PBSDisplaceTransparent	resdb:///8b0e7af1f15eb73931b2b1ea3b36a1f43449cf0fab11a9bed074f33b5b4ea909.unityshader
OfficialAssets.Shaders.PBSDistanceLerp	resdb:///73bd6e06140038f8697271c27d02190569a9520c0715395e6d72e66f0c012c16.unityshader
OfficialAssets.Shaders.PBSDistanceLerpSpecular	resdb:///241206cf7275a4eb9dcbd55fbc48d6d0366927d42f1dc84fdd9fb62bd2c0c14a.unityshader
OfficialAssets.Shaders.PBSDistanceLerpSpecularTransparent	resdb:///cc0413d22e7538a5ff560da38b6374f796b48bc7fef6e1ddc3a51222c2185da5.unityshader
OfficialAssets.Shaders.PBSDistanceLerpTransparent	resdb:///5aa393a53650ecf40367c022ad9f390ca59542fd984d44143afc35d780449780.unityshader
OfficialAssets.Shaders.PBSDualSided	resdb:///c2823629fc07c51e7bf2ec8cc591461529518f34b2e1bcd3b1abcc4f2417b800.unityshader
OfficialAssets.Shaders.PBSDualSidedSpecular	resdb:///632930829a4f04c026bf5a958c83cff509f0cc6611783c84d749cb1130d6e0e4.unityshader
OfficialAssets.Shaders.PBSDualSidedTransparent	resdb:///38bd622313ee9e01d0bca90cbaab870761d39236f80bd52e489c06a14c092db0.unityshader
OfficialAssets.Shaders.PBSDualSidedTransparentSpecular	resdb:///30ca9f4c0b7f7b058254a5cedfb601a2b3fe5f98696d4b1c0c0cc4e2ea59366a.unityshader
OfficialAssets.Shaders.PBSIntersect	resdb:///b17bc96084b403d7b494ddda1183da0a65d6cfec27a4466637af5e779901bc34.unityshader
OfficialAssets.Shaders.PBSIntersectSpecular	resdb:///f26127c55f37b7b202e5b732f9a1e744a512b2ceb776bb7e85517823298074b2.unityshader
OfficialAssets.Shaders.PBSLerp	resdb:///985e7a45c1edea976b2bead8e5432f6b2c60a83a3969c24cddd9a1c37f8c1df0.unityshader
OfficialAssets.Shaders.PBSLerpSpecular	resdb:///e1cceea7d899976744109d260de569629b0975ad757c757d4ed560b17640da49.unityshader
OfficialAssets.Shaders.PBSMetallic	resdb:///303d72dffa18528fb377dd34c596aa15ee13973445ac5e637b989a7917aaf366.unityshader
OfficialAssets.Shaders.PBSMultiUV	resdb:///55c57a7c7ef3295dd948cd366998e8157efba09a4f1ceb5162f46825522a4e24.unityshader
OfficialAssets.Shaders.PBSMultiUVSpecular	resdb:///faccb8c0c09abe22de5f4785623b6f603fa8c644e9d6b5a495615e4d43918cfa.unityshader
OfficialAssets.Shaders.PBSRim	resdb:///5dc9e45eb0e9e1c5c4b3d7debbe21e5aa1eb8c90c46a00a07a6db04c2f728344.unityshader
OfficialAssets.Shaders.PBSRimSpecular	resdb:///1ef6752fc1971cd8ba92c9f0a129a3044a36dac1b66b65a13973700672f1e4ab.unityshader
OfficialAssets.Shaders.PBSRimTransparent	resdb:///671c3083de7aaa81d3d4b47f2d367317bb705726b07e7bf79c3c25e63c740094.unityshader
OfficialAssets.Shaders.PBSRimTransparentSpecular	resdb:///b25bbd3452351dabefb015740c494906a4203b9184aeb5d6eafea29abc6a559d.unityshader
OfficialAssets.Shaders.PBSRimTransparentZWrite	resdb:///b64771e081311af0d72307f6e219c5d181d13373f05c17343ee6529d4d827e64.unityshader
OfficialAssets.Shaders.PBSRimTransparentZWriteSpecular	resdb:///d953099a5df0052028a8494ee01eb1e6d8e6be876547f11bfd38df3cd197666d.unityshader
OfficialAssets.Shaders.PBSSlice	resdb:///61d7cf002d50c73b6bf4f45f4a316b03506ba43485edf1e1d3cfc3da1b2241fc.unityshader
OfficialAssets.Shaders.PBSSliceSpecular	resdb:///0d9641cf6425a42344edb3c4f9f1105df815ea019c7e52051bca4cc28a593769.unityshader
OfficialAssets.Shaders.PBSSliceTransparent	resdb:///a6483a8162c9ae7c1302b7b486f137b40020c6e27c402f2a7beea3f2bf738191.unityshader
OfficialAssets.Shaders.PBSSliceTransparentSpecular	resdb:///048ca5131ac1aa3f03b8e8fb1c7e736f1e60110d5d193e4663f62209886c806a.unityshader
OfficialAssets.Shaders.PBSSpecular	resdb:///f9ff14cc4a9dbe9e9087f6381327444832114f1769ed5131311561b3a9132312.unityshader
OfficialAssets.Shaders.PBSStencil	resdb:///c07ac102617d50888fc9631385a19561ee107154be803c4b99806e22031438f2.unityshader
OfficialAssets.Shaders.PBSStencilSpecular	resdb:///1fec705d2d251a669f7a11147d77aba5e655436cc50a17805e49eeacd5f56986.unityshader
OfficialAssets.Shaders.PBSTriplanar	resdb:///d9d43057b97ff2e71b9947af38c754cde992bfa8ea75ab34d9e43859e0a0f7d3.unityshader
OfficialAssets.Shaders.PBSTriplanarSpecular	resdb:///33dcd39d588e92840eb58845d3a0404e75c038e277a92b634721dcecc16dfd9a.unityshader
OfficialAssets.Shaders.PBSTriplanarTransparent	resdb:///abfef7119e75779d7ad31222211acc4dbcced41bacda4fd32bf04fac633c8b1b.unityshader
OfficialAssets.Shaders.PBSTriplanarTransparentSpecular	resdb:///205b3cc9c239927986895a41e6cc7323853da09b87d23c5b466a2940b4e4de92.unityshader
OfficialAssets.Shaders.PBSVertexColorTransparent	resdb:///98cfa3136577f87ab03b9286c477649d435c6e2cd6481e8e788de8e47d7da898.unityshader
OfficialAssets.Shaders.PBSVertexColorTransparentSpecular	resdb:///1d2ff8834e940506e32947ee5b1a72298aac6fa4b5e3f8a4c8eeb978095b01b7.unityshader
OfficialAssets.Shaders.PBSVoronoiCrystal	resdb:///a7d1f27f4b582605f10f350de6b7bf09104e60464ed48f9c0a7edc5f9ab22d3f.unityshader
OfficialAssets.Shaders.Pixelate	resdb:///1a01d9b12e374db065edf08d686d253cee32e242a824710d740e71a0c8a99541.unityshader
OfficialAssets.Shaders.Pixelate_PerObject	resdb:///6f8cd7a7ddf5918ad4f3cdde35718511af9454c4a76e5b4a3b3bf1545f31bcf7.unityshader
OfficialAssets.Shaders.Posterize	resdb:///5a127a6e21b338fcd46e8fa8843db004f8d3c7b92001fa6b8b9190ff40a2d1e3.unityshader
OfficialAssets.Shaders.ProceduralSkybox	resdb:///8a15ceca6d5e0782b6e5226cad1e86644b3b35371f376a5007e92ff8e0ddd228.unityshader
OfficialAssets.Shaders.Projection360	resdb:///cbff8605492ce07bb4878d8f86c928229a549762a41c9c3ae78b0c9bfabf9257.unityshader
OfficialAssets.Shaders.Reflection	resdb:///c9c59cf0869698bd689a39f9600a9cfde7b7f128b7ed8887c65c188d2df82a27.unityshader
OfficialAssets.Shaders.Refract	resdb:///3c4fda06bc43f4756e4c6b4a184bd1a4d67f38e27b4d8e88a15374dd5ea002fa.unityshader
OfficialAssets.Shaders.Refract_PerObject	resdb:///1966f478c9a4bd5cb72ca51291e55ec14d84413f88dff7c56371b4fab02c8258.unityshader
OfficialAssets.Shaders.TextUnlit	resdb:///924a8e8161e920c4973965c460944c45ffb3518dab0d01fcf57947181a2050fd.unityshader
OfficialAssets.Shaders.TextureDebug	resdb:///e3bda3d0026b4db3f0800fc6594546a1a62e7f78a90cfbfe6829f4350b3acac4.unityshader
OfficialAssets.Shaders.Threshold	resdb:///3d366ade3a5452587914dfb04f4bba8758bee76bc03a9382fc90965e88a0bff7.unityshader
OfficialAssets.Shaders.UI_CircleSegment	resdb:///7d3a386e900cabd15ff79e25878facef9fdf81fea42208eecb4ad95baae1fcab.unityshader
OfficialAssets.Shaders.UI_TextUnlit	resdb:///2fd3f158d2c33b3916a051eccd78b63d40edcce8003d2b3be4bb94d0d110777b.unityshader
OfficialAssets.Shaders.UI_Unlit	resdb:///36893c77c44cc44adc223ee672ccab5f8ffa7d13c9e671b58666d8b9c0322f70.unityshader
OfficialAssets.Shaders.UVRect	resdb:///fdf38f7db7a2ea19a573d7dab4627e1318ccc6075a8c7dd5eca943e6c58b1b45.unityshader
OfficialAssets.Shaders.Unlit	resdb:///8ca7e99de69684dad9edfe48a9cdff9d7798c26d118231db7da3c77f4cf3709f.unityshader
OfficialAssets.Shaders.UnlitDistanceLerp	resdb:///28dea4f60f500031f7759124f6aaf337cc639be9ee8a2d75956a64d21b5c3f0b.unityshader
OfficialAssets.Shaders.VolumeUnlit	resdb:///27fc0aeff8b9c67a30e099e38befba6bb9a9e6cacfb512fbb131ea9385f3293b.unityshader
OfficialAssets.Shaders.Wireframe	resdb:///08780069363bc05f6676ca7d09e4799ead7aaed52adf2567bd9af73b082f1ed1.unityshader
OfficialAssets.Shaders.WireframeDoubleSided	resdb:///a1246e9892ae13a4b9c07867f749702b3310de43df0d19c07780a3d5a169f52c.unityshader
OfficialAssets.Shaders.XSToon2_0	resdb:///7519292fadb9f0603584f179fc723ae78cedb2e1f76706d1f768c53e269db437.unityshader
OfficialAssets.Shaders.XSToon2_0_Outlined	resdb:///6aafce7bc174ab922742c34e668a222cd5e27eabb67510f61884ded551ed33fe.unityshader
OfficialAssets.Shaders._01_17_2024.LUT	resdb:///63354ee989d6e4dcf71e616a9d180e25aaebb3526f1ac74129a51b83ae56869c.unityshader
OfficialAssets.Shaders._06_23_2024.BillboardUnlit	resdb:///fd81d03ba46252a9ba610a8c96b1dd9bc0a0d110cb8a4906d9a8571683867b30.unityshader
OfficialAssets.Shaders._06_23_2024.Blur	resdb:///4dd6fc591634668016c1926b18af59aa660d44dc95020a4b4d411af4bc8890ee.unityshader
OfficialAssets.Shaders._06_23_2024.Blur_PerObject	resdb:///f260dc9617532a5d9b7dad312ba780c7353ba1b30a6bb154ca9d91788343c5f9.unityshader
OfficialAssets.Shaders._06_23_2024.ChannelMatrix	resdb:///3acf1e606ea2faafba9b7ea9b0c357d832b1842be182cda66e67418b78768aae.unityshader
OfficialAssets.Shaders._06_23_2024.Debug	resdb:///22470f30c0f6d2fc865eccea6444c52d55b86745e9f45ccd2272a24bcbb0a2fa.unityshader
OfficialAssets.Shaders._06_23_2024.DepthProjection	resdb:///6894b14a4bc539b7f7967cfc88f2e8d1f88bd8478b0d617c0229bf8a5a0ce2a7.unityshader
OfficialAssets.Shaders._06_23_2024.Flat_Lit_Toon	resdb:///2c91c07795c91f29268471874286854147142f6097c41ca7ac20e0ca6fc654cb.unityshader
OfficialAssets.Shaders._06_23_2024.FogBoxVolume	resdb:///5363e1cae53ae4a80bd62292434f2566438b86034297ac62a409cd64e178de79.unityshader
OfficialAssets.Shaders._06_23_2024.Fresnel	resdb:///5066539dc26bb1e018f6e748f6e10bf13cb6d2fb5462b536bfb07e51a9b8ed81.unityshader
OfficialAssets.Shaders._06_23_2024.FresnelLerp	resdb:///bb1963a2f68dc1033850d42bfe5b3f91f64006a658d08d0b65b77ed16298662b.unityshader
OfficialAssets.Shaders._06_23_2024.FurFX_3_0_20Layer	resdb:///2675d69a61ebbd1e086c13c27ea9371ed4c7221b40d7834dc3129b2f9695f6e7.unityshader
OfficialAssets.Shaders._06_23_2024.Gamma	resdb:///dfd2278bf67a1bc31bfb7037a472d12236805a0f026ace71b1b718ea7fca65b0.unityshader
OfficialAssets.Shaders._06_23_2024.GetDepth	resdb:///95da69b9b806766a47ca98b2cd6bab48062e90bab966e83b9a0eb318a51c239e.unityshader
OfficialAssets.Shaders._06_23_2024.GradientSkybox	resdb:///165d459f06fd04482c3a7d7da4dd1de1b57aaacc749c532e8379aae10cf7409d.unityshader
OfficialAssets.Shaders._06_23_2024.Grayscale	resdb:///1208414bb4e0e875ef499db1c8ff3f9d0de6af605c678115a236d03c838211ac.unityshader
OfficialAssets.Shaders._06_23_2024.HSV	resdb:///b36cbbceedaeefcd8e31a97df7dff4a1a92e7b1ec0778ef13286f4a74804dfe8.unityshader
OfficialAssets.Shaders._06_23_2024.Invert	resdb:///78245f454fd1d47a3dab927c8b5d69e76bc7a344cde471018f229265a50488ed.unityshader
OfficialAssets.Shaders._06_23_2024.LUT	resdb:///19a00063f4c5ad58346256af242313f7c0fd9dc461084a9cf930887d4793608f.unityshader
OfficialAssets.Shaders._06_23_2024.LegacyCircleSegment	resdb:///7053729b0ec6649c2acb5f8c54b8866a851f51c29003419724556ffa71a7c58c.unityshader
OfficialAssets.Shaders._06_23_2024.Matcap	resdb:///bbd07d26bc3f28bed335d26f879a252ce7b9f9f393f990a7aa9f0c0cfc50d6c3.unityshader
OfficialAssets.Shaders._06_23_2024.Null	resdb:///3cc00f1d746d6871e06b31148b8c3c506ddd5a0f2b0ca7e9cf5cf36535ef6ff7.unityshader
OfficialAssets.Shaders._06_23_2024.OverlayFresnel	resdb:///88b102f82c6b76b655d5991362d9e7c6a65a4d772b1df9b03284d99cc347cf7d.unityshader
OfficialAssets.Shaders._06_23_2024.OverlayUnlit	resdb:///99c167e41324e066182b0943d95aafdb57bf147ee86d64bc4430c5d8708820a2.unityshader
OfficialAssets.Shaders._06_23_2024.PBSColorMask	resdb:///4423658a787f09c2f809bf3cd996bfb9dd35e74e1bbddee6d518e65c3d0a5199.unityshader
OfficialAssets.Shaders._06_23_2024.PBSColorMaskSpecular	resdb:///137839f2fddeb0d9252c358f7cbf112c48ccb177b8d03d01182f259d8246cb22.unityshader
OfficialAssets.Shaders._06_23_2024.PBSColorSplat	resdb:///160bf5f1fbde92c1dd7377093b2c13c0229b102041ce83a820990374cdcbf23a.unityshader
OfficialAssets.Shaders._06_23_2024.PBSColorSplatSpecular	resdb:///5e8cd6156a09e6fa947b37d9b98bfc353e0e2dc724f1db08a9c46f95f6632f44.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDisplace	resdb:///73138302aee3cbed8956cf4a442630933507d9b876be3efbbbdbbabea01d8224.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDisplaceSpecular	resdb:///b22a82d4d1504401701d48baaaae5ed88adce1fa857275e43a5e0e55c80d7849.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDisplaceSpecularTransparent	resdb:///761167f2ea509ef4c063e26ee3f3f52684acb8abc060ea1ea4e5e827a0136225.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDisplaceTransparent	resdb:///f2bd89b23c34c366bb880970295e4dc6231cc28e65d94a3340256e297f18f0d8.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDistanceLerp	resdb:///c6f986824af656c5af3cc407962aff08ecc7b4d4bd27d3856654ca4fa0e0839f.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDistanceLerpSpecular	resdb:///0f1bde1c9972f67a9ba6db6c5640f60ce3e29e44ec7f56a2df318c7444a29f55.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDistanceLerpSpecularTransparent	resdb:///6ce22a7248e8c2b1df9621f7632f80076c0b5898fd8b7755173c2f78cbd145c0.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDistanceLerpTransparent	resdb:///bebb5d7b1f66a5f557a24b4b9b2032d68ea0ca146ee6f6d563e0db51aec5617f.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDualSided	resdb:///0af3b5dbcfabc6a04cb02dbff904af0f3b4c1c4c9280a21e5bf84ea66867e28c.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDualSidedSpecular	resdb:///bd9758358f77579edc10c79a6dba4efda9a21e027690cda58cf7fbcd325bb638.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDualSidedTransparent	resdb:///7f76f8a3320a28600b62edcabdd17c9ce246246e04262a58a4409a610d3155d2.unityshader
OfficialAssets.Shaders._06_23_2024.PBSDualSidedTransparentSpecular	resdb:///3295d486440212506d4503b9b8a604c19767bdaea9d3272fa4fdda57206f0c21.unityshader
OfficialAssets.Shaders._06_23_2024.PBSIntersect	resdb:///a2c797073f52756ea28aa4832b62cb82dac0d550aef81f54f8c39b0db246b1cc.unityshader
